doc_id,web_scraper_order,web_scraper_start_url,link,article_title,article_content,gender
2374,1779450540-2391,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260704769,#異性 #異性 #伴侶 #台中,Lliming【自我介紹】 性別&年齡: 男35-36(1990) 所在地: 台中 身高體重: 170cm/60kg 職業: 自營業(年淨300+) 個性: 不熟時話少 熟了還算幽默 隨和好相處 潔身自愛 興趣: 美食、較宅 有人同行也喜歡四處走走逛逛 外型: 會打扮 算斯文(要照片可直接私訊) 【擇偶條件】 年齡: 希望未滿30歲(略高於30可認識看看) 所在地: 希望在中部(距離兩個縣市還算可接受) 身高體重: 153cm以上 個性: 潔身自愛 別太兇或愛臭臉 感謝閱讀 歡迎私訊~,male
2375,1779450540-2392,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260703784,#異性 #異性 #人生伴侶,WWallace98興趣：攝影📷（有攝影帳號可以參觀、沒有很專業 不要噴太用力😂）、棒球⚾️、露營⛺️ 喜歡的Music:One Ok Rock、One Direction 、One Republic 、藤井風 喜歡藤井樹的小說 年齡：23 收入：約70 身高：172（沒有很高🥲） 體重：63-65 愛乾淨、房間很整齊（自己講😂）、會噴香水 會開車（有車，自己的） 最近有想規劃兩天一夜露營⛺️ 應該是去南投 下面是幾張攝影作品📸獻醜了😜 希望的妳 外表乾淨、有共同興趣、孝順父母長輩、工作穩定至少能靠自己生活伴侶,male
2376,1779450540-2393,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260703294,#同性 同性,WDinoT 找p 或不分 喜歡長髮女生 本人短髮啦 年齡 40以上 希望能認識各位姐妹們 敝人比較宅 喜歡打遊戲看電影電視 聽音樂 也會出門透氣逛街出國旅遊之類的 目前去過日本 德國 加拿大 紐西蘭,female
2377,1779450540-2394,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260701744,#異性 長得高走路快又喜歡日本的請進,之前有發過文因為條件沒有列的很明確被刪文 關於妳 希望是165以上的女生 年紀不限但希望與我相仿 外加喜歡走路快 有投資理財習慣 正常工作養得活自己 地點在雙北 如果常去日本旅遊加分 可以帶妳去日本完全沒有觀光客的地方 吃日本在地人才會吃的食物 喝日本在地人才會喝的咖啡 而且全程開車完全不需要管行李！！！ 關於我 175/30y 興趣是吃美食 喝咖啡 喜歡到處走走逛逛 但也喜歡宅在家看影片 看書 常去日本已經十次以上 喜歡去鄉下地方 今年規劃去還沒去過的三重/伊勢/鳥羽 石川/金澤/小松/加賀 茨城/宇都宮/日光等等 希望能找到興趣及個性相符的人 都歡迎聊聊 謝謝大家,male
2378,1779450540-2395,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260701138,#異性 #徵友 不限男女,"藍薇🍀自我介紹 出沒地：彰化 年齡：23呦 身高體重：149/意想不到的體重～ 外型：可愛型 戴眼鏡 雙眼皮挺鼻 個性：貼心 活潑 禮貌 興趣：聽歌、甜點愛好者、聊天交朋友<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/f5514e2e-44be-4c0e-afc9-f7710d4032cc/160.webp 1x, https://megapx-assets.dcard.tw/images/f5514e2e-44be-4c0e-afc9-f7710d4032cc/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/f5514e2e-44be-4c0e-afc9-f7710d4032cc/320.webp""/>附上好看的夜景照🌃",female
2379,1779450540-2396,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260700738,#異性 交友,Djames年齡： 20-23 目前以學生身分生活，對未來有基本藍圖，但也會保留彈性，對於人生不設限。 身高 / 體重： 172 / 70 會控制、訓練自己的體態。也會節制飲食 地區與學習背景： 南部人，目前在外縣市就讀（中字文組） 是願意慢慢累積實力且具有耐心的人。 生活、習慣與興趣： 平日作息相對穩定，習慣自己安排時間，不太需要人提醒該做什麼。 假日若沒有特別行程，會找間咖啡廳坐下來，把事情慢慢完成，享受處理的過程。 音樂一直在生活裡，除了彈樂器、寫旋律，也會關注現場演出與音樂器材相關的事。 對需要專注與節奏感的活動特別有興趣，例如揮桿類運動、羽球等，很享受全神貫注的過程。 對聲音、空間與氛圍相對敏感，會注意一間店的背景音樂、燈光與整體給人的感覺。 相處與性格： 剛認識時偏安靜，但不是冷淡，而是在觀察氣氛。熟了之後偶爾會冒出一些意外的笑點。 情緒穩定，遇到狀況時會先思考怎麼處理，也會顧好身邊人的感受，而不是急著發洩。 價值觀： 不太習慣把情緒丟給別人，但很願意接住他人的情緒，也喜歡和他人聊聊近況。 不在乎表面是否光鮮。更在意生活品質，例如空間舒不舒適、音樂好不好聽、相處起來累不累、日子開不開心這些 一個人也能把生活過好，但不排斥有人一起，讓日子變得更豐富、好玩🥳 ⸻ 期待的妳 年紀：19–24 歲 地區：以南部為主 身高體態：不特別設限，體態健康、落在正常 BMI 範圍內就很好。 個性：希望是好聊天、能彼此理解、有共感能力的人，對生活抱持積極態度，也有自己的目標與節奏。開朗、重視生活的人。 外表：其實很主觀，順眼最重要 😆 另外放一張背影～交友異性南部,male
2380,1779450540-2397,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260700556,#同性 #緣分 #一起同行的人,S東🎴去年po過一次文，聊得來的幾位後來決定還是以朋友身份相處，希望這次可以認識有緣分的人。 【簡介】 身高體重：172/63 年紀：26歲 目前狀態：國立大學研究所文組，正在寫碩士論文 #因為還在臺北唸書，比較常出沒在雙北，時不時會回南投老家待著放鬆。 興趣：追劇/動漫（日、韓劇比較多，偶爾會看歐美劇）、看電影（比較喜歡看藝文類型）、聽音樂（台語、華語、Kpop、民謠、老歌、古典都會聽）、看棒球（台鋼雄鷹迷） 看書就……每天都在看（？） 角色：沒經驗母單，自認不分偏0跟一點點的side 平時的生活滿單純（除了寫論文有時候會小熬夜之外），也不會出入聲色場所。期許自己是能給對方安全感的人。 雖然MBTI是INFP，但其實滿健談。平時喜歡分享各種生活大小事，很愛傳統小吃跟各地美食。 遇到任何事傾向理性溝通，不會悶在心裡讓對方猜。對話時也不喜歡欲擒故縱，對我來說好好傳達自己的意念更重要。 自認個性滿獨立，不是那種大小事都要人陪的類型（我很習慣自己看電影、吃火鍋、逛街、旅行哈哈）。不過有時候也會想著，跟另一半一起去完成某些事應該會很好。 已經跟親近好友還有重要的家人出櫃，沒有家庭壓力，跟家人的關係也還不錯。 是個如果從前門上下車，會向公車司機說謝謝的人。 【理想條件】 ▪︎年紀22~32之間（但應該大一些也沒關係） ▪︎乾淨、爽朗，會簡單打理自己 ▪︎沒有菸酒習慣，重視身心健康 ▪︎專一坦誠，追求情感關係穩定，可以同樣給予安全感的人（我自己滿在意這點，也希望對方過往沒有約炮經驗） ▪︎有自己的目標跟想法，若是有共同的興趣更好。可以一起成長、分享彼此的想法 ▪︎懂得尊重彼此空間、遇到事情願意溝通 ▪︎喜歡肢體接觸跟擁抱 ▪︎情緒穩定且有責任感 ▪︎會講台語的人，希望對方跟我一樣是台派 如果你願意看到這裡並私訊的話，我都會好好回覆！希望你可以簡單附上個人介紹，讓我可以更認識你。如果覺得彼此不適合、或想中止聊天，可以明講沒關係的。 祝福版上的各位都擁有屬於自己的幸福👍同性緣分,male
2381,1779450540-2398,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260700389,#異性 希望能在新的一年找到同頻率的妳,自我介紹 年齡 ： 20 座標：雙北！但我是中部人北飄讀書～ 學歷：私立大學 身材：178/75 體格標準 職業：學生 興趣：打羽球 攝影 追星 看小說 咖啡廳吃甜點 動漫 電玩 逛一些景點！ 個性：很喜歡交朋友但是比起自己開話題，在朋友圈裡面更喜歡回答問題。有一定的共感能力，喜歡任何漂亮或是美的事物。很依照第一次見面後的感覺走。可能講話比較直一點！但妳願意跟我說 我就會改！ 我自己的缺點： 1.比較不會穿搭🥺 希望可以有女生願意教！我會認真聽的！ 2.算比較黏人……嗎？訊息只要有看到就會回！ 3.比較不會開話題🥺有時候會重複內容，拜託原諒一下 4.朋友都說我有點太直接了🥺我有時候會太專注在某一件事情上面，不小心忽略掉別人的感受，但是！只要妳提醒我，我會道歉而且之後都會注意的！ 戀愛經歷：母胎 希望妳： 年齡：19～22 座標：雙北，或者中部 身高：155以上都可以！ 身材外表：這個嘛……都很看感覺欸～但我比較喜歡標準一點偏瘦可以～ 興趣：不一定要跟我一樣～可以擁有自己的興趣呀！我也可以陪妳ㄉ 個性：外向、活潑、可愛、愛分享、願意提出問題一起解決！不要過度內耗（不然我也會一起🥺），願意一起出去玩！希望妳會開話題！異性,male
2382,1779450540-2399,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260699345,#異性 #異性 雙北 | 尋找人生伴侶 aka 女友,年齡：31 年收入：200+ 身高體重：170/65 學歷：地名大學 MBTI：INFJ 職業：工程師 (外商、WFH) 個性：I人...不熟的時候真的很安靜 興趣：美食、研究購物(淘寶)、聽歌、旅遊、練開車、投資、記帳...涉略蠻廣的 ［關於妳］ 年齡：33↓ 個性：溫柔體貼，如果願意分享生活瑣事及主動出遊更好！ 經濟能力：有穩定工作，能養活自己及有自己的理財規劃 個性：有禮貌、情緒穩定、願意付出 其他：沒有不良嗜好(抽菸、酗酒、刺青...等等)、未來有家庭計劃、如果經濟狀況及條件允許不排斥小孩異性雙北尋找,male
2383,1779450540-2400,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260698772,#異性 異性,"年齡：千禧龍寶寶 身高體重：162 /56 職業：software PM 個性：憨厚 直接 真誠 突然之間 興趣：跳舞 曬太陽 地標：北部 顏值：普 【擇偶條件】 年齡：27 above (Max 40) 身高體重： 170 above 運動體態 個性：幽默 有責任感 有事業心 感恩的心 興趣：any , 最重要可以一起運動、一起學習 、一起體驗 Big Nos : 有小孩、離過婚、不尊重女性、很閒的人 Big Yes : 音樂品味好",female
2384,1779450540-2401,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260697957,#同性 PPL 徵友🙌🏼,東海大學嗨嗨謝謝點進來的你 先來個自我介紹！ 年齡：22～24 外貌：163cm BMI正常，長髮雙眼皮 地區：雙北 社會角色：科技業非工程師，薪水還算穩定，養得起自己也有閒錢可以投資 個性：隨和大方不太愛計較、放假喜歡出門走走散步派的、專情很會避嫌（？）、分享欲強、偏樂觀正向且身心健康，朋友圈都是貼心負責的人，所以理想條件也希望另一半是貼心懂人情世故的類型！ 希望妳： 年齡：20～28 MBTI：私心希望MBTI是F人 外貌條件：比我矮🤣 喜歡長髮P，且會維護自己的身體健康🙌🏼（希望可以陪我到老） 地區：雙北優，南至台中可以，再往下例如台南要考慮一下🥹 比較希望可以常常見面 職業：學生/出社會都願意認識看看，只要有理想、認真過生活就覺得很棒 個性：貼心專情大方，有分享欲，懂的自己要的是什麼，不愛跟風，可以一起穩定有熱忱的過生活～ 如果有覺得自己蠻符合的話 可以私訊聊看看～ 我知道這個世界上有太多優秀的女生 但都不太玩交友軟體🥹 覺得認識不到很可惜 希望可以藉由這篇貼文認識到也很棒的妳 祝福各位都可以找到理想伴侶 但如果是當朋友的話，不管是誰都非常願意！！（限女🤣）pplLes,male
2385,1779450540-2402,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260697832,#雙性 徵另一半,小妍~霓虹少女~我177 今年要滿31 母胎單身 泛性戀 新竹人 活動範圍在新竹桃園台北 平常工作是寫程式寫韌體，興趣是玩車（xmax）和木工和微水泥飾品 條件：不吸毒不酒駕不刺龍刺鳳 希望可以找一個會給我安全感的人徵另一半感情愛情單身,male
2386,1779450540-2403,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260697041,#異性 找對象,年齡：29 身高體重：170/78 職業：晶片工程師（不是台積電） 個性：幽默、正經、認真、隨和、該正經的時候正經，可以開玩笑的時候開玩笑 興趣：逛街、看影片、到處逛逛 【擇偶條件】 年齡：24-34 身高體重：155 up/40 up kg （正常微胖BMI即可） 個性：幽默、可以溝通、好相處 興趣：不拘、不要太怪異就好,male
2387,1779450540-2404,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260696925,#同性 #同性,年齡：25 身高體重：170/50 職業：科技業 HR 地區：新北 個性：隨和好相處、可P可J、有耐心、愛笑、愛分享、責任感 興趣：逛街、打傳說、旅行🧳 外型：乾淨、牙齒整齊、鼻子挺、妹妹頭、會打扮穿搭(偏韓系）、喜歡噴香水 【擇偶條件】 年齡：22-35 身高體重：178以上/不要比我輕 角色：1 地區：偏好北部 個性：好相處、外向陽光、幽默、脾氣好，可以獨立 外型：乾淨、會穿搭、希望也喜歡香香的 興趣：也喜歡出去晃晃、跑咖也可 歡迎私訊換照/個介🐶,male
2388,1779450540-2405,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260696878,#異性 尋找真愛 台灣南部,P藥師謝謝您花時間閱讀我的介紹! 座標台南 73年次 很想要成家 167cm/67kg 雖然沒有高大的身材，但是給老婆一生幸福，絕對是我每天努力的目標 我在社區藥局當藥師，年收100。 年存70萬up 存了700UP成家基金。 我很想結婚，想生小孩(但似乎要看緣份了?) 希望可以找到一位可以共度一生的另一半，建立幸福美滿的家庭 我有運動習慣，常在市區騎單車(最遠紀錄60公里)。 空閒時喜歡上網吸收新資訊、學習一些生活技能(EX: 修機車、自行車、家庭水電、電器故障維修) 希望聽到妳說我的個性隨和、好相處! 我超級討厭菸味、不喝酒、絕不涉足聲色場所、絕不約炮劈腿(過去沒有，未來也絕不會)。 不擅長文字表達!如果不嫌棄，願意給一點交流的機會再麻煩私訊我 謝謝!,male
2389,1779450540-2406,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260696221,#異性 35y男徵女友 #異性 #徵友,K不務正業的運動員大家好： 一、本人狀況 ［年齡］1990年，35歲，獅子座 INFP ［性別］男 ［身高/體重］165/79kg (肌肉型） ［職業］網路公司負責人 ［學歷］四中資訊碩士 ［居住地］台北 ［收入］每個月40～60萬不等，看當月公司盈餘。 ［資產］一房一地，無車，國內、外股票數百萬，其他還有基金與保險 ［家庭］家無長輩，有2個兄弟姊妹 ［興趣］健身、跑步、閱讀、冥想、學習、踏青爬山等 ［自我介紹］ 30歲前交往過2任女朋友，因為價值觀不合而和平分手，之後都全新投入在工作與事業，所以沒有感情對象。 因為對人生有追求，期望未來能幫助更多人，成為億萬富翁並創立慈善機構，所以大多時間投入在工作，但也因到適婚年齡，想找位伴侶一起共同努力經營家庭。 本人個性務實、正直善良、負責任、重視誠信，生活偏向自律，不菸不酒不跑夜店酒吧，平常一個人不是在工作，就在是運動與閱讀，一週健身運動6-7天，體態大肌肉型，有大胸肌與六塊腹肌那種。 一個月會看5-10本書，對我自我成長非常重視，所以也會去上課，學習AI、商業、個人成長等課程。 二、擇偶條件 ［外表］身高不限、體態BMI 30以下，大眼睛，胸部大加分。 ［年級］32歲以內 ［個性］誠信、善良、同理心、負責任，不接受公主 ［金錢觀］對理財有一定觀念，有生活品質但不過度奢侈花費 ［價值觀］對自己未來有想法，能接受另一半事業打拼時的忙碌，能夠共同扶持與成長 ［職業/收入］八大職業除外，其他不限制 ［學歷］不限 因為第一次網路徵友，若有什麼想法再補充上來。 可私訊換照。,male
2390,1779450540-2407,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260696186,#異性 #異性#長期穩定的關係,"🐷謝謝大家的回覆，我精力有限無法一次跟太多人聊，所以就先這樣嘍～感恩🥹 ———————————————————————— 關於我 年齡：27 身高體重：160/55 學歷：青椒碩 職業：公職 年薪：約75w 長相：清秀 感情：兩任，都超過一年 我蠻內向慢熱的，熟了之後很喜歡說一些有的沒的，喜歡講一些冷笑話，但還是需要個人空間，平常喜歡看電影、小說、音樂劇等，假日偶爾跟朋友約出去。 關於你 年齡：27～32 身高體重：170～180/BMI正常 註：不希望是練得很壯的身材 學歷：四大四中 職業：正常非八大/偏門 註：不希望是很忙的職業（如工程師、住院醫師等）希望兩人可以有多一點時間相處 年薪：不低於我 感情：不要浪子回頭款 希望你情緒穩定，有理財觀念，跟我有一些共同興趣，不會在我講冷笑話的時候打槍我，最好你還會一起講～ 我需要個人空間，同樣你需要的時候我也不會去吵你，另外我比較注重隱私，所以我不檢查你手機，同樣你也不可以檢查我的，主打一個互相信任🤣 共同點：不菸 不毒 不嫖 不賭 不酗酒 無前科 有興趣的可以底下留言自介，我有興趣會自動私訊換照細聊，謝謝大家<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/73c6b900-8ac7-4e66-a69d-597041e6841c/160.webp 1x, https://megapx-assets.dcard.tw/images/73c6b900-8ac7-4e66-a69d-597041e6841c/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/73c6b900-8ac7-4e66-a69d-597041e6841c/320.webp""/>",female
2391,1779450540-2408,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260695873,#異性 #異性 #異性 #異性 悶騷魔羯座男徵人生隊友,年齡：28歲 (87年次) 星座：GG88魔羯座就是我 身高體重：173cm / 63kg 學歷：商學院學士 工作：台北，連鎖餐飲實習主管 座標：最快樂的台北萬華 個性：性格較悶騷，熟了後幹話多，不喜歡爭論、但有話說開是最好的。 興趣：桌遊、Steam Party Game、平日開車、騎車兜風、網活迷因仔、每年一定要去🇯🇵自駕遊~ 生活習慣：不抽菸、不喝酒、無刺青，作息規律（但是是夜班作息🥹） 年收：大約70-80萬，目前努力存股中 希望認識的你 期望年齡：希望不要差距太大 期望身高：不強求 期望興趣：希望你也是享受駕駛樂趣的人，或是三不五時喜歡上桌鬥智鬥勇的桌遊仔 期望地區：雙北（平日見面、假日相處方便） 身高體重：不拘，體態正常即可 生活習慣：希望不菸，不要酗酒 期望年收：人生很難，有正常工作能夠讓自己每天安全下莊的你已經很棒了🤙 這邊附上自己的相關照片 犬山城 出差休假的死亡谷一日遊（真的什麼都沒有的地方） 去煙台參加婚禮拍的照片 也是出差去紐西蘭，休假的時候跑去跳傘 舒服 去日本滑雪的時候 仙台自駕遊（還車安全下莊） 十和田湖觀景台 有緣我們就談得來，沒緣也沒關係，就沒那個命😂 期望能夠成為彼此的畫筆，在名為人生的宣紙上相互揮毫~！,male
2392,1779450540-2409,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260695775,#異性 #異性#北部#台北#新竹,身高／體重：172／70 長相：可以留言我再私訊照片 學歴：清華大學理工科系大二 興趣：打球 健身 咖啡廳 逛街 聽音樂 穿搭 感情經歷：一任 常出末地點：台北 新竹 希望對象的條件 年齡：18～24 身高／體重：正常範圍就可以 長相：平均值就可以 常出末地點：台中以北 有興趣可以先聊看看，不適合的話當個朋友也沒問題！北部異性台北新竹,male
2393,1779450540-2410,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260695750,#異性 屏東高雄徵友～佛性脫單,Ttim kris（一更）今年繼續看能否遇見有緣人～ 假日興趣一樣。騎車，電影，跑咖啡廳☕️T擇偶條件板tim kris25/11/30#異性 異性徵友～屏東、高雄啊囉哈～歡迎郎客參考看看，貨比三家，看看不吃虧，哈🤣，【這是我】1、年紀體型：32歲，175cm、72-74kg浮動，2、外型：普男不帥，眼睛小小。笑起來更看不到！（希望大眼帥哥可以跳過惹），3、個性,male
2394,1779450540-2411,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260372685,#異性 異性徵友～屏東、高雄,【這是我】 1、年紀體型：32歲，175cm、72-74kg浮動 2、外型：普男不帥，眼睛小小。笑起來更看不到！（希望大眼帥哥可以跳過惹） 3、個性：隨和、偏內向慢熟😳 4、職業：行政類型(週一到五，見紅休)，月薪水平4萬多小資族。 5、興趣： A .平日下班運動為主（健身房飛輪及重訓） B.追劇為輔 （韓、台、陸皆有，美劇較少看）。 C.假日會出去騎腳踏車當作出遊兜兜風，偶爾參加運動型活動 6、習慣：平常隨便吃，偶爾會想吃好一點，不菸不酒、常買飲料。 7、備註：希望相處能輕鬆融洽，理性溝通。 【希望妳是】 •年齡：35歲以下 •地區：屏東或高雄為主囉！ •外型：155cm以上、正常體態。 •個性：活潑開朗、理性溝通不冷戰太久 •興趣：當然希望有運動或看劇🤣 •工作：穩定就好，一樣是見紅休更好！ 附幾張照片上來囉～異性單身屏東高雄交友,male
2395,1779450540-2412,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260372685,#異性 異性徵友～屏東、高雄,【這是我】 1、年紀體型：32歲，175cm、72-74kg浮動 2、外型：普男不帥，眼睛小小。笑起來更看不到！（希望大眼帥哥可以跳過惹） 3、個性：隨和、偏內向慢熟😳 4、職業：行政類型(週一到五，見紅休)，月薪水平4萬多小資族。 5、興趣： A .平日下班運動為主（健身房飛輪及重訓） B.追劇為輔 （韓、台、陸皆有，美劇較少看）。 C.假日會出去騎腳踏車當作出遊兜兜風，偶爾參加運動型活動 6、習慣：平常隨便吃，偶爾會想吃好一點，不菸不酒、常買飲料。 7、備註：希望相處能輕鬆融洽，理性溝通。 【希望妳是】 •年齡：35歲以下 •地區：屏東或高雄為主囉！ •外型：155cm以上、正常體態。 •個性：活潑開朗、理性溝通不冷戰太久 •興趣：當然希望有運動或看劇🤣 •工作：穩定就好，一樣是見紅休更好！ 附幾張照片上來囉～異性單身屏東高雄交友,male
2396,1779450540-2413,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260695627,#異性 #高雄 #台南 找隊友,年齡： 31（1995年） 工作： 土地工程師 年薪： 破百 家庭： 小康 興趣： 跑咖、紅酒tasting、健行、高爾夫 去年從美國回來，平常都專注在工作，都沒什麼朋友；在工作上或是人生的大方向有自己的主見，可是在生活上隨和，想找一位平日晚上或是假日可以一起出來活動或從事好玩的事的夥伴 有興趣的請密我，交換照片 希望對方： 160cm 以上 平常有在運動（有人魚線最好） 愛笑,male
2397,1779450540-2414,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260695314,#同性 #PPL#女同#靈魂伴侶🌻,年齡：25～30歲 活動範圍:雙北 身高：153～155 體重：45 外表：皮膚白皙中長髮，文靜清秀、穿搭文青🌸 自己額外的優點：可以陪另一半逛街提東西（從來不會催促，會很有耐心給意見）、很會提供情緒價值、對方如果有喜歡的東西捨不得買（自己會默默買下給對方）、有時候還會帶著愛心便當探班、會一些才藝也會烹飪🍳 個性：INFJ，外冷內熱，自己是個很浪漫的人不時會準備驚喜，也會細心觀察記下對方的小習慣。很喜歡分享自己的生活、對感情極度專一（會與其他人保持距離和界線）、有問題都會與對方耐心溝通。 可能外表看起來很直，偏可愛文青類型🌻 但也會有霸氣的時候（可帥也能可愛），另一半如果會有懶惰的時候（自己會覺得很可愛，默默幫她把事情完成，自己算是很呵護另一半類型🌟） 平時環境很難認識到P，過去也有和男生交往經驗，但出社會後發現自己更喜歡與女生相處，很重視心靈上的交流與陪伴。期待可以找到共同成長，一同探索美食與風景相互陪伴的隊友❤️ 【擇偶條件】 年齡：22～30歲的P 身高/體重：喜歡個子也不高、偏瘦的 外表：皮膚白皙長髮、喜歡打扮、溫柔甜美☺️ 個性：內向害羞、工作認真積極（不管什麼領域覺得認真的人很有魅力）、喜歡分享自己的生活、有點黏人喜歡撒嬌（自己對撒嬌毫無抵抗力） 加分：很有禮貌、喜歡小動物小朋友、有愛心溫柔、會唱歌、喜歡美食、聲線甜甜的女生🍯 希望可以先慢慢認識 沒有任何壓力從朋友開始🍀 私訊時✉️ 可以附上照片及自我介紹 好讓我認識妳呦 謝謝❤️,female
2398,1779450540-2415,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260694934,#異性 #異性#徵女友#想找一樣在台中興趣相同的妳～,N相遇是一種緣份［關於我］ 性別：男/1998/雙子 身高/體重：180cm/75kg 感情狀態：單身三年，只交過一任女友 職業：有穩定工作，有穩定收入 學歷：高中職（餐飲科） 外貌：身體健康、算普男、外表斯文秀氣、溫柔體貼、雙眼皮 個性：開朗熟了話很多/心地善良 興趣：聽音樂/唱歌/看海/追劇/吃美食/下廚/狗派/孝順/熱心助人/喜歡廟裡走走拜拜吃美食 宗教信仰：道教 生活習慣：菸酒檳榔都不碰，也沒有刺青 ［關於妳］ 性別：女 年齡：23～29 身高：150～169 地區：台中，中部地區為主 宗教信仰：道教 職業：有穩定工作，週休二日 外貌：身體健康/身材苗條/可愛/乾淨/順眼/長髮/皮膚白 個性：乖巧/溫暖愛笑/善良/好相處/熟了話很多 興趣：聽音樂/唱歌/看海/追劇/吃美食/狗派/孝順/熱心助人/喜歡廟裡走走拜拜吃美食 生活習慣：不菸不檳榔/酒：偶爾與家人小喝可接受/不刺青，刺青只接受鎖骨台中異性女友擇偶條件,male
2399,1779450540-2416,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/260694833,#異性 可以找我打遊戲 出去晃晃 佛系交友,"無情刺客乂他喵的🐱更： 感謝大家留言😭 大家都很棒 祝都能找到好的另一半 自我介紹 身高體重：175/65 年紀：22 地點：高雄 月收：46.9k MBTI:ENTP(但我是個超級社恐人🥲 興趣：飛鏢🎯 會一點點滑板跟吉他🎸跟會煮飯 也可以找我打遊戲 第五人格 傳說對決 極速領域🤭 ———————————————————————— 交友條件 年紀：22～27 身材瘦的佳 顏值希望能pr70以上 有穩定收入就好～ 然後朋友圈要乾淨 放上張個人相片 半小時前剛拍的 本人無痘皮膚好 放特效是因為遮黑眼圈🥲再附上自己做的午餐🤭跟這個是我前陣子在學的拉花 雖然有點醜<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/8d1ae5b2-cb0d-42d3-8c03-03e911b7fa3e/160.webp 1x, https://megapx-assets.dcard.tw/images/8d1ae5b2-cb0d-42d3-8c03-03e911b7fa3e/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/8d1ae5b2-cb0d-42d3-8c03-03e911b7fa3e/320.webp""/>補一隻我家貓貓🐱",male
